address,attribute,name,price,url
昌平-沙河-北街家园五区,昌平-沙河-北街家园五区/18㎡/北/1房间1卫/中楼层（28层）,整租·北街家园五区1房间北,1100元/月,https://bj.zu.ke.com/zufang/BJ2336232058940030976.html
昌平-沙河-北街家园五区,昌平-沙河-北街家园五区/19㎡/东/1房间1卫/低楼层（28层）,整租·北街家园五区1房间东,1100元/月,https://bj.zu.ke.com/zufang/BJ2333223845265416192.html
昌平-沙河-北街家园五区,昌平-沙河-北街家园五区/19㎡/东/1房间1卫/中楼层（28层）,整租·北街家园五区1房间东,1100元/月,https://bj.zu.ke.com/zufang/BJ2304349953784283136.html
昌平-沙河-北街家园五区,昌平-沙河-北街家园五区/19㎡/东/1房间1卫/低楼层（28层）,整租·北街家园五区1房间东,1100元/月,https://bj.zu.ke.com/zufang/BJ2333223845265416192.html
昌平-沙河-北街家园五区,昌平-沙河-北街家园五区/19㎡/北/1房间1卫/低楼层（28层）,整租·北街家园五区1房间北,1200元/月,https://bj.zu.ke.com/zufang/BJ2309407476056850432.html
昌平-沙河-北街家园五区,昌平-沙河-北街家园五区/19㎡/北/1房间1卫/低楼层（28层）,整租·北街家园五区1房间北,1200元/月,https://bj.zu.ke.com/zufang/BJ2309407476056850432.html
房山-良乡-伟业嘉园西里,房山-良乡-伟业嘉园西里/46㎡/南/1室1厅1卫/地下室（5层）,整租·伟业嘉园西里1室1厅南,1300元/月,https://bj.zu.ke.com/zufang/BJ2330892168748597248.html
顺义-马坡-恒华湖公馆,顺义-马坡-恒华湖公馆/89㎡/南/1室1厅1卫/低楼层（15层）,整租·恒华湖公馆1室1厅南,1500元/月,https://bj.zu.ke.com/zufang/BJ2336344420444028928.html
房山-良乡-房山超级蜂巢,房山-良乡-房山超级蜂巢/42㎡/南/2房间1卫/中楼层（10层）,整租·房山超级蜂巢2房间南,1500元/月,https://bj.zu.ke.com/zufang/BJ2268213449009922048.html
房山-长阳-加州水郡Q酷,房山-长阳-加州水郡Q酷/26㎡/南/1房间1卫/中楼层（14层）,整租·加州水郡Q酷1房间南,1500元/月,https://bj.zu.ke.com/zufang/BJ2331040698490961920.html
房山-房山其它-燕麓苑东区,房山-房山其它-燕麓苑东区/57㎡/南北/2室1厅1卫/中楼层（6层）,整租·燕麓苑东区2室1厅南/北,1500元/月,https://bj.zu.ke.com/zufang/BJ2323065336557215744.html
房山-良乡-房山超级蜂巢,房山-良乡-房山超级蜂巢/42㎡/南/2房间1卫/中楼层（10层）,整租·房山超级蜂巢2房间南,1500元/月,https://bj.zu.ke.com/zufang/BJ2268213449009922048.html
房山-良乡-房山超级蜂巢,房山-良乡-房山超级蜂巢/42㎡/南/2房间1卫/中楼层（10层）,整租·房山超级蜂巢2房间南,1500元/月,https://bj.zu.ke.com/zufang/BJ2268786703110250496.html
乐乎城市青年社区·石门店,15㎡/8间在租/1室0厅1卫,独栋·乐乎城市青年社区石门店天青色等烟雨开间,1580-1750元/月,https://bj.zu.ke.com/apartment/18871.html
房山-良乡-路家胡同,房山-良乡-路家胡同/54㎡/南北/2室1厅1卫/高楼层（2层）,整租·路家胡同2室1厅南/北,1600元/月,https://bj.zu.ke.com/zufang/BJ2332616504861786112.html
房山-良乡-玉竹园小区一里,房山-良乡-玉竹园小区一里/111㎡/南北/3室2厅3卫/地下室（6层）,整租·玉竹园小区一里3室2厅南/北,1600元/月,https://bj.zu.ke.com/zufang/BJ2163169874879455232.html
大兴-天宫院南-天恒旭辉7号院,大兴-天宫院南-天恒旭辉7号院/37㎡/北/2房间1卫/高楼层（7层）,整租·天恒旭辉7号院2房间北,1600元/月,https://bj.zu.ke.com/zufang/BJ2311409043518275584.html
房山-良乡-拱辰大街,房山-良乡-拱辰大街/56㎡/南北/2室1厅1卫/中楼层（7层）,整租·拱辰大街2室1厅南/北,1700元/月,https://bj.zu.ke.com/zufang/BJ2306422574357151744.html
房山-长阳-加州水郡金桥国际酒店,房山-长阳-加州水郡金桥国际酒店/38㎡/东/1室0厅1卫/低楼层（16层）,整租·加州水郡金桥国际酒店1室0厅东,1800元/月,https://bj.zu.ke.com/zufang/BJ2318614947816275968.html
朝阳-首都机场-首都机场南路西里,朝阳-首都机场-首都机场南路西里/60㎡/南北/2室1厅1卫/高楼层（5层）,整租·首都机场南路西里2室1厅南/北,1800元/月,https://bj.zu.ke.com/zufang/BJ2320741234861686784.html
房山-长阳-加州水郡金桥国际酒店,房山-长阳-加州水郡金桥国际酒店/38㎡/东/1室0厅1卫/低楼层（16层）,整租·加州水郡金桥国际酒店1室0厅东,1800元/月,https://bj.zu.ke.com/zufang/BJ2318614947816275968.html
朝阳-首都机场-首都机场南路西里,朝阳-首都机场-首都机场南路西里/60㎡/南北/2室1厅1卫/高楼层（5层）,整租·首都机场南路西里2室1厅南/北,1800元/月,https://bj.zu.ke.com/zufang/BJ2320741234861686784.html
房山-良乡-西潞园四里,房山-良乡-西潞园四里/48㎡/南/1室1厅1卫/高楼层（7层）,整租·西潞园四里1室1厅南,1800元/月,https://bj.zu.ke.com/zufang/BJ2309392538035306496.html
房山-良乡-西潞园四里,房山-良乡-西潞园四里/48㎡/南/1室1厅1卫/高楼层（7层）,整租·西潞园四里1室1厅南,1800元/月,https://bj.zu.ke.com/zufang/BJ2309392538035306496.html
门头沟-大峪-黑山东街,门头沟-大峪-黑山东街/54㎡/南北/2室1厅1卫/高楼层（6层）,整租·黑山东街2室1厅南/北,1800元/月,https://bj.zu.ke.com/zufang/BJ2272447025075191808.html
房山-良乡-昊天大街17号院,房山-良乡-昊天大街17号院/39㎡/南/1室1厅1卫/高楼层（5层）,整租·昊天大街17号院1室1厅南,1800元/月,https://bj.zu.ke.com/zufang/BJ2284736202349215744.html
顺义-马坡-香悦四季,顺义-马坡-香悦四季/58㎡/西/2房间1卫/高楼层（15层）,整租·香悦四季2房间西,1800元/月,https://bj.zu.ke.com/zufang/BJ2312220853943156736.html
冠寓·北京东迎坊服务式公寓,62㎡/9间在租/1室1厅1卫,独栋·冠寓北京东迎坊服务式公寓豪华一居1室1厅,18409元/月,https://bj.zu.ke.com/apartment/10593.html
房山-长阳-加州水郡Q酷,房山-长阳-加州水郡Q酷/42㎡/南/1房间1卫/中楼层（14层）,整租·加州水郡Q酷1房间南,1850元/月,https://bj.zu.ke.com/zufang/BJ2328771035757027328.html
房山-良乡-文化路社区,房山-良乡-文化路社区/61㎡/南北/2室1厅1卫/高楼层（6层）,整租·文化路社区2室1厅南/北,1900元/月,https://bj.zu.ke.com/zufang/BJ2299306765142982656.html
门头沟-门头沟其它-石泉砖厂A1区,门头沟-门头沟其它-石泉砖厂A1区/45㎡/南/1室1厅1卫/高楼层（6层）,整租·石泉砖厂A1区1室1厅南,1900元/月,https://bj.zu.ke.com/zufang/BJ2312183888887693312.html
大兴-天宫院南-众美MIMO公馆,大兴-天宫院南-众美MIMO公馆/53㎡/北/1房间1卫/高楼层（5层）,整租·众美MIMO公馆1房间北,1900元/月,https://bj.zu.ke.com/zufang/BJ2300016448057384960.html
乐乎城市青年社区·嘉华学院,25㎡/25间在租/1室1厅1卫,独栋·乐乎城市青年社区嘉华学院绿野仙踪2.0A1室1厅,2000-2200元/月,https://bj.zu.ke.com/apartment/14940.html
乐乎城市青年社区·嘉华学院,25㎡/23间在租/1室1厅1卫,独栋·乐乎城市青年社区嘉华学院绿野仙踪2.0B1室1厅,2000-2200元/月,https://bj.zu.ke.com/apartment/14940.html
乐乎城市青年社区·嘉华学院,25㎡/25间在租/1室1厅1卫,独栋·乐乎城市青年社区嘉华学院绿野仙踪2.0A1室1厅,2000-2200元/月,https://bj.zu.ke.com/apartment/14940.html
乐乎城市青年社区·嘉华学院,25㎡/25间在租/1室1厅1卫,独栋·乐乎城市青年社区嘉华学院绿野仙踪2.0A1室1厅,2000-2200元/月,https://bj.zu.ke.com/apartment/14940.html
乐乎城市青年社区·嘉华学院,25㎡/59间在租/1室1厅1卫,独栋·乐乎城市青年社区嘉华学院天空之城3.01室1厅,2000-2300元/月,https://bj.zu.ke.com/apartment/14940.html
乐乎城市青年社区·嘉华学院,25㎡/59间在租/1室1厅1卫,独栋·乐乎城市青年社区嘉华学院天空之城3.01室1厅,2000-2300元/月,https://bj.zu.ke.com/apartment/14940.html
昌平-沙河-北街家园五区,昌平-沙河-北街家园五区/19㎡/西/2房间1卫/中楼层（28层）,整租·北街家园五区2房间西,2000元/月,https://bj.zu.ke.com/zufang/BJ2336129474779168768.html
大兴-旧宫-清和园甲区,大兴-旧宫-清和园甲区/25㎡/北/1室1厅1卫/低楼层（1层）,整租·清和园甲区1室1厅北,2000元/月,https://bj.zu.ke.com/zufang/BJ2335441536428277760.html
乐乎城市青年社区·有朋宏福苑,仅剩2间/18-20㎡/2间在租/1室0厅1卫,独栋·乐乎城市青年社区有朋宏福苑紫玉成烟2.0开间,2000元/月,https://bj.zu.ke.com/apartment/16885.html
昌平-南口-南厂住宅西区,昌平-南口-南厂住宅西区/57㎡/南北/2室1厅1卫/低楼层（6层）,整租·南厂住宅西区2室1厅南/北,2000元/月,https://bj.zu.ke.com/zufang/BJ2319296364234162176.html
门头沟-城子-城子二斜井,门头沟-城子-城子二斜井/63㎡/南北/3室1厅1卫/低楼层（6层）,整租·城子二斜井3室1厅南/北,2000元/月,https://bj.zu.ke.com/zufang/BJ2298307789463748608.html
大兴-天宫院南-天恒旭辉7号院,大兴-天宫院南-天恒旭辉7号院/37㎡/西/3房间1卫/高楼层（7层）,整租·天恒旭辉7号院3房间西,2000元/月,https://bj.zu.ke.com/zufang/BJ2268781360229654528.html
房山-良乡-西潞园四里,房山-良乡-西潞园四里/48㎡/南/1室1厅1卫/中楼层（7层）,整租·西潞园四里1室1厅南,2000元/月,https://bj.zu.ke.com/zufang/BJ2318131495745110016.html
大兴-大兴其它-北京城建北京密码,大兴-大兴其它-北京城建北京密码/76㎡/西北/3房间2卫/低楼层（7层）,整租·北京城建北京密码3房间西北,2000元/月,https://bj.zu.ke.com/zufang/BJ2301334722661859328.html
昌平-南口-南厂住宅西区,昌平-南口-南厂住宅西区/57㎡/南北/2室1厅1卫/高楼层（6层）,整租·南厂住宅西区2室1厅南/北,2000元/月,https://bj.zu.ke.com/zufang/BJ2331019363190046720.html
门头沟-大峪-新桥路小区,门头沟-大峪-新桥路小区/49㎡/南北/2室1厅1卫/高楼层（6层）,整租·新桥路小区2室1厅南/北,2000元/月,https://bj.zu.ke.com/zufang/BJ2327303309511368704.html
顺义-马坡-香悦四季,顺义-马坡-香悦四季/33㎡/北/1房间1卫/低楼层（15层）,整租·香悦四季1房间北,2000元/月,https://bj.zu.ke.com/zufang/BJ2314504781404061696.html
房山-良乡-明源南里,房山-良乡-明源南里/39㎡/南/1室1厅1卫/中楼层（6层）,整租·明源南里1室1厅南,2000元/月,https://bj.zu.ke.com/zufang/BJ2278262121135882240.html
房山-良乡-文化路社区,房山-良乡-文化路社区/41㎡/南/1室1厅1卫/中楼层（3层）,整租·文化路社区1室1厅南,2000元/月,https://bj.zu.ke.com/zufang/BJ2309969104745791488.html
大兴-天宫院南-天恒旭辉7号院,大兴-天宫院南-天恒旭辉7号院/37㎡/东西/3房间1卫/高楼层（7层）,整租·天恒旭辉7号院3房间东/西,2100元/月,https://bj.zu.ke.com/zufang/BJ2335372747746066432.html